fold,emocao,regra,consequente,confianca,suporte
2,annoyance,"SE p_lr é MEDIO E p_bert é ALTO E sent_pos é BAIXO E sent_neg é BAIXO ENTÃO pertinência(annoyance) é BAIXA  [conf=0.78, suporte=258.1]",baixa,0.775,258.05
2,annoyance,"SE p_lr é BAIXO E p_bert é ALTO E sent_pos é BAIXO E sent_neg é BAIXO ENTÃO pertinência(annoyance) é BAIXA  [conf=0.81, suporte=228.2]",baixa,0.8134,228.25
2,annoyance,"SE p_lr é BAIXO E p_bert é MUITO_ALTO E sent_pos é ALTO E sent_neg é BAIXO ENTÃO pertinência(annoyance) é BAIXA  [conf=0.57, suporte=222.2]",baixa,0.5697,222.21
2,annoyance,"SE p_lr é MUITO_ALTO E p_bert é MUITO_BAIXO E sent_pos é ALTO E sent_neg é BAIXO ENTÃO pertinência(annoyance) é BAIXA  [conf=0.95, suporte=199.3]",baixa,0.9475,199.28
2,annoyance,"SE p_lr é MUITO_ALTO E p_bert é ALTO E sent_pos é BAIXO E sent_neg é BAIXO ENTÃO pertinência(annoyance) é MEDIA  [conf=0.97, suporte=191.1]",media,0.9738,191.15
2,annoyance,"SE p_lr é ALTO E p_bert é MEDIO E sent_pos é ALTO E sent_neg é MUITO_BAIXO ENTÃO pertinência(annoyance) é BAIXA  [conf=0.78, suporte=190.7]",baixa,0.7766,190.71
2,annoyance,"SE p_lr é MUITO_BAIXO E p_bert é ALTO E sent_pos é BAIXO E sent_neg é BAIXO ENTÃO pertinência(annoyance) é BAIXA  [conf=0.86, suporte=178.9]",baixa,0.8648,178.94
2,annoyance,"SE p_lr é MEDIO E p_bert é MEDIO E sent_pos é ALTO E sent_neg é MUITO_BAIXO ENTÃO pertinência(annoyance) é BAIXA  [conf=0.88, suporte=166.1]",baixa,0.8826,166.09
2,annoyance,"SE p_lr é BAIXO E p_bert é MEDIO E sent_pos é ALTO E sent_neg é MUITO_BAIXO ENTÃO pertinência(annoyance) é BAIXA  [conf=0.98, suporte=164.9]",baixa,0.9761,164.91
2,annoyance,"SE p_lr é MEDIO E p_bert é MUITO_ALTO E sent_pos é ALTO E sent_neg é MUITO_BAIXO ENTÃO pertinência(annoyance) é ALTA  [conf=0.58, suporte=153.1]",alta,0.5804,153.06
2,annoyance,"SE p_lr é MUITO_ALTO E p_bert é MUITO_ALTO E sent_pos é ALTO E sent_neg é MUITO_ALTO ENTÃO pertinência(annoyance) é ALTA  [conf=0.68, suporte=139.5]",alta,0.6818,139.52
2,annoyance,"SE p_lr é MUITO_BAIXO E p_bert é MEDIO E sent_pos é ALTO E sent_neg é MUITO_BAIXO ENTÃO pertinência(annoyance) é BAIXA  [conf=0.97, suporte=124.7]",baixa,0.9684,124.71
2,annoyance,"SE p_lr é ALTO E p_bert é ALTO E sent_pos é ALTO E sent_neg é MUITO_ALTO ENTÃO pertinência(annoyance) é BAIXA  [conf=0.62, suporte=122.4]",baixa,0.6233,122.41
2,annoyance,"SE p_lr é MEDIO E p_bert é ALTO E sent_pos é ALTO E sent_neg é MUITO_ALTO ENTÃO pertinência(annoyance) é BAIXA  [conf=0.77, suporte=95.3]",baixa,0.775,95.32
2,annoyance,"SE p_lr é MUITO_ALTO E p_bert é BAIXO E sent_pos é BAIXO E sent_neg é BAIXO ENTÃO pertinência(annoyance) é BAIXA  [conf=0.87, suporte=91.9]",baixa,0.869,91.87
2,annoyance,"SE p_lr é MUITO_BAIXO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é MUITO_BAIXO ENTÃO pertinência(annoyance) é BAIXA  [conf=0.96, suporte=91.2]",baixa,0.9568,91.17
2,annoyance,"SE p_lr é MUITO_ALTO E p_bert é MUITO_ALTO E sent_pos é BAIXO E sent_neg é BAIXO ENTÃO pertinência(annoyance) é ALTA  [conf=0.61, suporte=90.2]",alta,0.6103,90.16
2,annoyance,"SE p_lr é BAIXO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é MUITO_BAIXO ENTÃO pertinência(annoyance) é BAIXA  [conf=1.00, suporte=87.5]",baixa,1.0,87.48
2,annoyance,"SE p_lr é MEDIO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é MUITO_BAIXO ENTÃO pertinência(annoyance) é BAIXA  [conf=0.96, suporte=84.8]",baixa,0.9554,84.82
2,annoyance,"SE p_lr é MUITO_ALTO E p_bert é MEDIO E sent_pos é BAIXO E sent_neg é BAIXO ENTÃO pertinência(annoyance) é BAIXA  [conf=0.82, suporte=83.4]",baixa,0.8225,83.43
2,annoyance,"SE p_lr é BAIXO E p_bert é MUITO_ALTO E sent_pos é ALTO E sent_neg é MUITO_BAIXO ENTÃO pertinência(annoyance) é MEDIA  [conf=0.96, suporte=79.6]",media,0.9604,79.58
2,annoyance,"SE p_lr é MUITO_BAIXO E p_bert é MUITO_ALTO E sent_pos é ALTO E sent_neg é BAIXO ENTÃO pertinência(annoyance) é BAIXA  [conf=0.63, suporte=73.8]",baixa,0.6319,73.76
2,annoyance,"SE p_lr é ALTO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é MUITO_BAIXO ENTÃO pertinência(annoyance) é BAIXA  [conf=0.90, suporte=70.1]",baixa,0.8953,70.06
2,annoyance,"SE p_lr é ALTO E p_bert é MUITO_ALTO E sent_pos é ALTO E sent_neg é MUITO_ALTO ENTÃO pertinência(annoyance) é MEDIA  [conf=1.00, suporte=65.3]",media,0.9988,65.26
2,annoyance,"SE p_lr é ALTO E p_bert é MUITO_ALTO E sent_pos é BAIXO E sent_neg é BAIXO ENTÃO pertinência(annoyance) é BAIXA  [conf=0.65, suporte=55.5]",baixa,0.6543,55.54
2,annoyance,"SE p_lr é BAIXO E p_bert é ALTO E sent_pos é ALTO E sent_neg é MUITO_ALTO ENTÃO pertinência(annoyance) é BAIXA  [conf=1.00, suporte=53.1]",baixa,0.9999,53.15
2,annoyance,"SE p_lr é MUITO_ALTO E p_bert é ALTO E sent_pos é ALTO E sent_neg é MUITO_ALTO ENTÃO pertinência(annoyance) é BAIXA  [conf=0.68, suporte=53.1]",baixa,0.6814,53.07
2,annoyance,"SE p_lr é MUITO_BAIXO E p_bert é ALTO E sent_pos é ALTO E sent_neg é MUITO_ALTO ENTÃO pertinência(annoyance) é BAIXA  [conf=0.89, suporte=51.4]",baixa,0.8871,51.39
2,annoyance,"SE p_lr é MUITO_ALTO E p_bert é MEDIO E sent_pos é ALTO E sent_neg é MUITO_BAIXO ENTÃO pertinência(annoyance) é BAIXA  [conf=0.82, suporte=49.0]",baixa,0.8244,49.05
2,annoyance,"SE p_lr é MUITO_ALTO E p_bert é MUITO_BAIXO E sent_pos é BAIXO E sent_neg é BAIXO ENTÃO pertinência(annoyance) é BAIXA  [conf=1.00, suporte=34.1]",baixa,1.0,34.11
2,annoyance,"SE p_lr é MEDIO E p_bert é MUITO_ALTO E sent_pos é BAIXO E sent_neg é BAIXO ENTÃO pertinência(annoyance) é MEDIA  [conf=0.92, suporte=32.7]",media,0.916,32.7
2,annoyance,"SE p_lr é MUITO_BAIXO E p_bert é MEDIO E sent_pos é ALTO E sent_neg é MUITO_ALTO ENTÃO pertinência(annoyance) é BAIXA  [conf=0.81, suporte=30.4]",baixa,0.8071,30.41
2,annoyance,"SE p_lr é MUITO_BAIXO E p_bert é MUITO_ALTO E sent_pos é ALTO E sent_neg é MUITO_BAIXO ENTÃO pertinência(annoyance) é BAIXA  [conf=0.63, suporte=28.5]",baixa,0.6304,28.54
2,annoyance,"SE p_lr é BAIXO E p_bert é MUITO_ALTO E sent_pos é BAIXO E sent_neg é BAIXO ENTÃO pertinência(annoyance) é BAIXA  [conf=0.58, suporte=23.9]",baixa,0.5756,23.9
2,annoyance,"SE p_lr é BAIXO E p_bert é MEDIO E sent_pos é ALTO E sent_neg é MUITO_ALTO ENTÃO pertinência(annoyance) é BAIXA  [conf=0.87, suporte=23.3]",baixa,0.8745,23.32
2,annoyance,"SE p_lr é MEDIO E p_bert é MUITO_ALTO E sent_pos é ALTO E sent_neg é MUITO_ALTO ENTÃO pertinência(annoyance) é BAIXA  [conf=0.63, suporte=21.2]",baixa,0.6287,21.21
2,annoyance,"SE p_lr é MUITO_ALTO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é MUITO_BAIXO ENTÃO pertinência(annoyance) é BAIXA  [conf=0.82, suporte=21.2]",baixa,0.8213,21.19
2,annoyance,"SE p_lr é BAIXO E p_bert é MUITO_ALTO E sent_pos é ALTO E sent_neg é MUITO_ALTO ENTÃO pertinência(annoyance) é ALTA  [conf=0.57, suporte=20.5]",alta,0.5717,20.49
2,approval,"SE p_lr é ALTO E p_bert é ALTO E sent_pos é ALTO E sent_neg é BAIXO ENTÃO pertinência(approval) é BAIXA  [conf=0.75, suporte=2910.4]",baixa,0.7489,2910.4
2,approval,"SE p_lr é MEDIO E p_bert é ALTO E sent_pos é ALTO E sent_neg é BAIXO ENTÃO pertinência(approval) é BAIXA  [conf=0.76, suporte=2172.1]",baixa,0.7563,2172.07
2,approval,"SE p_lr é MUITO_ALTO E p_bert é ALTO E sent_pos é ALTO E sent_neg é BAIXO ENTÃO pertinência(approval) é BAIXA  [conf=0.70, suporte=1728.2]",baixa,0.6979,1728.24
2,approval,"SE p_lr é ALTO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é BAIXO ENTÃO pertinência(approval) é BAIXA  [conf=0.92, suporte=1693.8]",baixa,0.9215,1693.78
2,approval,"SE p_lr é MEDIO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é BAIXO ENTÃO pertinência(approval) é BAIXA  [conf=0.92, suporte=1627.9]",baixa,0.9217,1627.94
2,approval,"SE p_lr é BAIXO E p_bert é ALTO E sent_pos é ALTO E sent_neg é BAIXO ENTÃO pertinência(approval) é BAIXA  [conf=0.77, suporte=1546.6]",baixa,0.7663,1546.64
2,approval,"SE p_lr é ALTO E p_bert é MEDIO E sent_pos é ALTO E sent_neg é BAIXO ENTÃO pertinência(approval) é BAIXA  [conf=0.88, suporte=1380.0]",baixa,0.8794,1379.99
2,approval,"SE p_lr é BAIXO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é BAIXO ENTÃO pertinência(approval) é BAIXA  [conf=0.95, suporte=1306.5]",baixa,0.953,1306.52
2,approval,"SE p_lr é MEDIO E p_bert é MEDIO E sent_pos é ALTO E sent_neg é BAIXO ENTÃO pertinência(approval) é BAIXA  [conf=0.88, suporte=1216.7]",baixa,0.8788,1216.74
2,approval,"SE p_lr é MUITO_BAIXO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é BAIXO ENTÃO pertinência(approval) é BAIXA  [conf=0.95, suporte=1149.0]",baixa,0.9523,1149.01
2,approval,"SE p_lr é MUITO_ALTO E p_bert é MUITO_ALTO E sent_pos é ALTO E sent_neg é BAIXO ENTÃO pertinência(approval) é ALTA  [conf=0.64, suporte=1039.5]",alta,0.642,1039.54
2,approval,"SE p_lr é ALTO E p_bert é ALTO E sent_pos é BAIXO E sent_neg é BAIXO ENTÃO pertinência(approval) é BAIXA  [conf=0.71, suporte=1036.5]",baixa,0.7051,1036.54
2,approval,"SE p_lr é MUITO_BAIXO E p_bert é ALTO E sent_pos é ALTO E sent_neg é BAIXO ENTÃO pertinência(approval) é BAIXA  [conf=0.82, suporte=970.9]",baixa,0.8242,970.87
2,approval,"SE p_lr é BAIXO E p_bert é MEDIO E sent_pos é ALTO E sent_neg é BAIXO ENTÃO pertinência(approval) é BAIXA  [conf=0.87, suporte=967.7]",baixa,0.8735,967.71
2,approval,"SE p_lr é ALTO E p_bert é MUITO_ALTO E sent_pos é ALTO E sent_neg é BAIXO ENTÃO pertinência(approval) é MEDIA  [conf=0.90, suporte=811.4]",media,0.9038,811.38
2,approval,"SE p_lr é MUITO_BAIXO E p_bert é BAIXO E sent_pos é BAIXO E sent_neg é BAIXO ENTÃO pertinência(approval) é BAIXA  [conf=0.95, suporte=805.7]",baixa,0.9462,805.68
2,approval,"SE p_lr é MEDIO E p_bert é ALTO E sent_pos é BAIXO E sent_neg é BAIXO ENTÃO pertinência(approval) é BAIXA  [conf=0.72, suporte=801.8]",baixa,0.7219,801.82
2,approval,"SE p_lr é MUITO_ALTO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é BAIXO ENTÃO pertinência(approval) é BAIXA  [conf=0.88, suporte=800.7]",baixa,0.8777,800.67
2,approval,"SE p_lr é MUITO_BAIXO E p_bert é MEDIO E sent_pos é ALTO E sent_neg é BAIXO ENTÃO pertinência(approval) é BAIXA  [conf=0.92, suporte=792.6]",baixa,0.9217,792.57
2,approval,"SE p_lr é MEDIO E p_bert é MUITO_BAIXO E sent_pos é ALTO E sent_neg é BAIXO ENTÃO pertinência(approval) é BAIXA  [conf=0.95, suporte=756.1]",baixa,0.9535,756.06
2,approval,"SE p_lr é ALTO E p_bert é MUITO_BAIXO E sent_pos é ALTO E sent_neg é BAIXO ENTÃO pertinência(approval) é BAIXA  [conf=0.96, suporte=733.0]",baixa,0.9593,732.99
2,approval,"SE p_lr é MUITO_ALTO E p_bert é MEDIO E sent_pos é ALTO E sent_neg é BAIXO ENTÃO pertinência(approval) é BAIXA  [conf=0.82, suporte=730.6]",baixa,0.8214,730.59
2,approval,"SE p_lr é MUITO_BAIXO E p_bert é MUITO_BAIXO E sent_pos é ALTO E sent_neg é BAIXO ENTÃO pertinência(approval) é BAIXA  [conf=0.95, suporte=683.3]",baixa,0.952,683.34
2,approval,"SE p_lr é BAIXO E p_bert é MUITO_BAIXO E sent_pos é ALTO E sent_neg é BAIXO ENTÃO pertinência(approval) é BAIXA  [conf=0.97, suporte=679.5]",baixa,0.9734,679.47
2,approval,"SE p_lr é BAIXO E p_bert é ALTO E sent_pos é BAIXO E sent_neg é BAIXO ENTÃO pertinência(approval) é BAIXA  [conf=0.81, suporte=599.0]",baixa,0.8124,599.01
2,approval,"SE p_lr é MUITO_ALTO E p_bert é ALTO E sent_pos é BAIXO E sent_neg é BAIXO ENTÃO pertinência(approval) é BAIXA  [conf=0.60, suporte=596.9]",baixa,0.6038,596.86
2,approval,"SE p_lr é BAIXO E p_bert é BAIXO E sent_pos é BAIXO E sent_neg é BAIXO ENTÃO pertinência(approval) é BAIXA  [conf=0.92, suporte=571.8]",baixa,0.9242,571.81
2,approval,"SE p_lr é MUITO_BAIXO E p_bert é ALTO E sent_pos é BAIXO E sent_neg é BAIXO ENTÃO pertinência(approval) é BAIXA  [conf=0.77, suporte=542.4]",baixa,0.7703,542.35
2,approval,"SE p_lr é MUITO_ALTO E p_bert é MUITO_ALTO E sent_pos é BAIXO E sent_neg é BAIXO ENTÃO pertinência(approval) é ALTA  [conf=0.75, suporte=485.2]",alta,0.748,485.21
2,approval,"SE p_lr é MUITO_BAIXO E p_bert é MEDIO E sent_pos é BAIXO E sent_neg é BAIXO ENTÃO pertinência(approval) é BAIXA  [conf=0.92, suporte=456.9]",baixa,0.9235,456.88
2,approval,"SE p_lr é MEDIO E p_bert é BAIXO E sent_pos é BAIXO E sent_neg é BAIXO ENTÃO pertinência(approval) é BAIXA  [conf=0.91, suporte=456.3]",baixa,0.9087,456.3
2,approval,"SE p_lr é BAIXO E p_bert é MEDIO E sent_pos é BAIXO E sent_neg é BAIXO ENTÃO pertinência(approval) é BAIXA  [conf=0.87, suporte=456.2]",baixa,0.874,456.24
2,approval,"SE p_lr é MEDIO E p_bert é MEDIO E sent_pos é BAIXO E sent_neg é BAIXO ENTÃO pertinência(approval) é BAIXA  [conf=0.92, suporte=449.2]",baixa,0.9242,449.23
2,approval,"SE p_lr é ALTO E p_bert é MEDIO E sent_pos é BAIXO E sent_neg é BAIXO ENTÃO pertinência(approval) é BAIXA  [conf=0.83, suporte=436.8]",baixa,0.8309,436.77
2,approval,"SE p_lr é MUITO_BAIXO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é MUITO_BAIXO ENTÃO pertinência(approval) é BAIXA  [conf=0.96, suporte=407.9]",baixa,0.9557,407.91
2,approval,"SE p_lr é MEDIO E p_bert é MUITO_ALTO E sent_pos é ALTO E sent_neg é BAIXO ENTÃO pertinência(approval) é MEDIA  [conf=0.94, suporte=383.8]",media,0.9378,383.77
2,approval,"SE p_lr é MEDIO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é MUITO_BAIXO ENTÃO pertinência(approval) é BAIXA  [conf=0.90, suporte=351.2]",baixa,0.8994,351.17
2,approval,"SE p_lr é ALTO E p_bert é BAIXO E sent_pos é BAIXO E sent_neg é BAIXO ENTÃO pertinência(approval) é BAIXA  [conf=0.87, suporte=348.7]",baixa,0.8732,348.71
2,approval,"SE p_lr é ALTO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é MUITO_BAIXO ENTÃO pertinência(approval) é BAIXA  [conf=0.87, suporte=339.3]",baixa,0.871,339.33
2,approval,"SE p_lr é BAIXO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é MUITO_BAIXO ENTÃO pertinência(approval) é BAIXA  [conf=0.98, suporte=336.9]",baixa,0.9785,336.9
2,approval,"SE p_lr é ALTO E p_bert é MUITO_ALTO E sent_pos é BAIXO E sent_neg é BAIXO ENTÃO pertinência(approval) é ALTA  [conf=0.59, suporte=317.7]",alta,0.5929,317.73
2,approval,"SE p_lr é MUITO_ALTO E p_bert é MUITO_BAIXO E sent_pos é ALTO E sent_neg é BAIXO ENTÃO pertinência(approval) é BAIXA  [conf=0.89, suporte=286.4]",baixa,0.888,286.36
2,approval,"SE p_lr é ALTO E p_bert é ALTO E sent_pos é ALTO E sent_neg é MUITO_BAIXO ENTÃO pertinência(approval) é BAIXA  [conf=0.78, suporte=270.6]",baixa,0.7787,270.62
2,approval,"SE p_lr é MUITO_BAIXO E p_bert é MUITO_BAIXO E sent_pos é ALTO E sent_neg é MUITO_BAIXO ENTÃO pertinência(approval) é BAIXA  [conf=1.00, suporte=255.7]",baixa,1.0,255.67
2,approval,"SE p_lr é BAIXO E p_bert é MUITO_ALTO E sent_pos é ALTO E sent_neg é BAIXO ENTÃO pertinência(approval) é MEDIA  [conf=0.97, suporte=252.9]",media,0.9702,252.9
2,approval,"SE p_lr é MUITO_BAIXO E p_bert é MUITO_BAIXO E sent_pos é BAIXO E sent_neg é BAIXO ENTÃO pertinência(approval) é BAIXA  [conf=0.99, suporte=252.0]",baixa,0.9865,252.02
2,approval,"SE p_lr é MEDIO E p_bert é ALTO E sent_pos é ALTO E sent_neg é MUITO_BAIXO ENTÃO pertinência(approval) é BAIXA  [conf=0.77, suporte=222.6]",baixa,0.7726,222.61
2,approval,"SE p_lr é BAIXO E p_bert é MEDIO E sent_pos é ALTO E sent_neg é MUITO_BAIXO ENTÃO pertinência(approval) é BAIXA  [conf=0.86, suporte=200.9]",baixa,0.8563,200.87
2,approval,"SE p_lr é MEDIO E p_bert é MEDIO E sent_pos é ALTO E sent_neg é MUITO_BAIXO ENTÃO pertinência(approval) é BAIXA  [conf=0.81, suporte=187.3]",baixa,0.8111,187.28
2,approval,"SE p_lr é BAIXO E p_bert é MUITO_BAIXO E sent_pos é ALTO E sent_neg é MUITO_BAIXO ENTÃO pertinência(approval) é BAIXA  [conf=0.94, suporte=184.6]",baixa,0.9417,184.56
2,approval,"SE p_lr é MEDIO E p_bert é MUITO_ALTO E sent_pos é BAIXO E sent_neg é BAIXO ENTÃO pertinência(approval) é MEDIA  [conf=0.92, suporte=182.6]",media,0.9199,182.62
2,approval,"SE p_lr é ALTO E p_bert é MEDIO E sent_pos é ALTO E sent_neg é MUITO_BAIXO ENTÃO pertinência(approval) é BAIXA  [conf=0.87, suporte=165.1]",baixa,0.8733,165.14
2,approval,"SE p_lr é BAIXO E p_bert é ALTO E sent_pos é ALTO E sent_neg é MUITO_BAIXO ENTÃO pertinência(approval) é BAIXA  [conf=0.84, suporte=151.7]",baixa,0.8435,151.72
2,approval,"SE p_lr é MEDIO E p_bert é MUITO_BAIXO E sent_pos é ALTO E sent_neg é MUITO_BAIXO ENTÃO pertinência(approval) é BAIXA  [conf=0.98, suporte=146.3]",baixa,0.9772,146.27
2,approval,"SE p_lr é MUITO_BAIXO E p_bert é MEDIO E sent_pos é ALTO E sent_neg é MUITO_BAIXO ENTÃO pertinência(approval) é BAIXA  [conf=1.00, suporte=144.6]",baixa,1.0,144.62
2,approval,"SE p_lr é ALTO E p_bert é MUITO_BAIXO E sent_pos é ALTO E sent_neg é MUITO_BAIXO ENTÃO pertinência(approval) é BAIXA  [conf=0.95, suporte=142.4]",baixa,0.9536,142.36
2,approval,"SE p_lr é MUITO_ALTO E p_bert é MEDIO E sent_pos é BAIXO E sent_neg é BAIXO ENTÃO pertinência(approval) é BAIXA  [conf=0.84, suporte=141.7]",baixa,0.8384,141.65
2,approval,"SE p_lr é MUITO_BAIXO E p_bert é ALTO E sent_pos é ALTO E sent_neg é MUITO_BAIXO ENTÃO pertinência(approval) é BAIXA  [conf=0.87, suporte=139.2]",baixa,0.8749,139.17
2,approval,"SE p_lr é BAIXO E p_bert é MUITO_BAIXO E sent_pos é BAIXO E sent_neg é BAIXO ENTÃO pertinência(approval) é BAIXA  [conf=0.94, suporte=123.5]",baixa,0.944,123.52
2,approval,"SE p_lr é MUITO_ALTO E p_bert é ALTO E sent_pos é ALTO E sent_neg é MUITO_BAIXO ENTÃO pertinência(approval) é BAIXA  [conf=0.71, suporte=111.7]",baixa,0.7082,111.71
2,approval,"SE p_lr é MUITO_ALTO E p_bert é BAIXO E sent_pos é BAIXO E sent_neg é BAIXO ENTÃO pertinência(approval) é BAIXA  [conf=0.77, suporte=97.4]",baixa,0.766,97.4
2,approval,"SE p_lr é MEDIO E p_bert é MUITO_BAIXO E sent_pos é BAIXO E sent_neg é BAIXO ENTÃO pertinência(approval) é BAIXA  [conf=0.96, suporte=85.5]",baixa,0.9604,85.45
2,approval,"SE p_lr é MUITO_BAIXO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é MUITO_ALTO ENTÃO pertinência(approval) é BAIXA  [conf=0.90, suporte=84.5]",baixa,0.9047,84.52
2,approval,"SE p_lr é BAIXO E p_bert é MUITO_ALTO E sent_pos é BAIXO E sent_neg é BAIXO ENTÃO pertinência(approval) é MEDIA  [conf=0.92, suporte=82.3]",media,0.924,82.34
2,approval,"SE p_lr é MUITO_BAIXO E p_bert é MUITO_ALTO E sent_pos é ALTO E sent_neg é BAIXO ENTÃO pertinência(approval) é BAIXA  [conf=0.60, suporte=77.8]",baixa,0.6035,77.75
2,approval,"SE p_lr é MUITO_ALTO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é MUITO_BAIXO ENTÃO pertinência(approval) é BAIXA  [conf=0.96, suporte=76.5]",baixa,0.9555,76.54
2,approval,"SE p_lr é MUITO_ALTO E p_bert é MEDIO E sent_pos é ALTO E sent_neg é MUITO_BAIXO ENTÃO pertinência(approval) é BAIXA  [conf=0.60, suporte=75.0]",baixa,0.5982,75.03
2,approval,"SE p_lr é BAIXO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é MUITO_ALTO ENTÃO pertinência(approval) é BAIXA  [conf=0.96, suporte=71.0]",baixa,0.9642,70.96
2,approval,"SE p_lr é MEDIO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é MUITO_ALTO ENTÃO pertinência(approval) é BAIXA  [conf=0.96, suporte=69.9]",baixa,0.9625,69.89
2,approval,"SE p_lr é ALTO E p_bert é MUITO_BAIXO E sent_pos é BAIXO E sent_neg é BAIXO ENTÃO pertinência(approval) é BAIXA  [conf=0.89, suporte=60.2]",baixa,0.8944,60.16
2,approval,"SE p_lr é MUITO_BAIXO E p_bert é MUITO_BAIXO E sent_pos é ALTO E sent_neg é MUITO_ALTO ENTÃO pertinência(approval) é BAIXA  [conf=0.95, suporte=58.1]",baixa,0.9534,58.06
2,approval,"SE p_lr é MUITO_ALTO E p_bert é MUITO_ALTO E sent_pos é ALTO E sent_neg é MUITO_BAIXO ENTÃO pertinência(approval) é ALTA  [conf=0.61, suporte=56.4]",alta,0.605,56.36
2,approval,"SE p_lr é ALTO E p_bert é MUITO_ALTO E sent_pos é ALTO E sent_neg é MUITO_BAIXO ENTÃO pertinência(approval) é BAIXA  [conf=0.59, suporte=52.9]",baixa,0.5909,52.91
2,approval,"SE p_lr é MUITO_BAIXO E p_bert é MUITO_ALTO E sent_pos é BAIXO E sent_neg é BAIXO ENTÃO pertinência(approval) é BAIXA  [conf=0.60, suporte=51.2]",baixa,0.6027,51.17
2,approval,"SE p_lr é ALTO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é MUITO_ALTO ENTÃO pertinência(approval) é BAIXA  [conf=1.00, suporte=41.0]",baixa,1.0,41.01
2,approval,"SE p_lr é MEDIO E p_bert é MUITO_ALTO E sent_pos é ALTO E sent_neg é MUITO_BAIXO ENTÃO pertinência(approval) é ALTA  [conf=0.59, suporte=37.5]",alta,0.5931,37.48
2,approval,"SE p_lr é MUITO_ALTO E p_bert é MUITO_BAIXO E sent_pos é ALTO E sent_neg é MUITO_BAIXO ENTÃO pertinência(approval) é BAIXA  [conf=0.84, suporte=36.4]",baixa,0.8432,36.41
2,approval,"SE p_lr é ALTO E p_bert é MEDIO E sent_pos é ALTO E sent_neg é MUITO_ALTO ENTÃO pertinência(approval) é BAIXA  [conf=0.73, suporte=35.9]",baixa,0.7301,35.85
2,approval,"SE p_lr é MEDIO E p_bert é ALTO E sent_pos é ALTO E sent_neg é MUITO_ALTO ENTÃO pertinência(approval) é BAIXA  [conf=0.84, suporte=33.0]",baixa,0.843,32.98
2,approval,"SE p_lr é ALTO E p_bert é ALTO E sent_pos é ALTO E sent_neg é MUITO_ALTO ENTÃO pertinência(approval) é BAIXA  [conf=0.73, suporte=31.7]",baixa,0.7342,31.66
2,caring,"SE p_lr é ALTO E p_bert é ALTO E sent_pos é ALTO E sent_neg é BAIXO ENTÃO pertinência(caring) é BAIXA  [conf=0.89, suporte=3915.7]",baixa,0.8862,3915.67
2,caring,"SE p_lr é ALTO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é BAIXO ENTÃO pertinência(caring) é BAIXA  [conf=0.99, suporte=2418.0]",baixa,0.9859,2417.99
2,caring,"SE p_lr é BAIXO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é BAIXO ENTÃO pertinência(caring) é BAIXA  [conf=1.00, suporte=2129.9]",baixa,1.0,2129.87
2,caring,"SE p_lr é ALTO E p_bert é MEDIO E sent_pos é ALTO E sent_neg é BAIXO ENTÃO pertinência(caring) é BAIXA  [conf=0.97, suporte=1687.0]",baixa,0.9694,1687.0
2,caring,"SE p_lr é MUITO_BAIXO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é BAIXO ENTÃO pertinência(caring) é BAIXA  [conf=1.00, suporte=1643.9]",baixa,0.9976,1643.9
2,caring,"SE p_lr é ALTO E p_bert é ALTO E sent_pos é BAIXO E sent_neg é BAIXO ENTÃO pertinência(caring) é BAIXA  [conf=0.91, suporte=1525.3]",baixa,0.9074,1525.31
2,caring,"SE p_lr é BAIXO E p_bert é ALTO E sent_pos é ALTO E sent_neg é BAIXO ENTÃO pertinência(caring) é BAIXA  [conf=0.97, suporte=1500.6]",baixa,0.968,1500.57
2,caring,"SE p_lr é BAIXO E p_bert é MUITO_BAIXO E sent_pos é ALTO E sent_neg é BAIXO ENTÃO pertinência(caring) é BAIXA  [conf=1.00, suporte=1487.2]",baixa,0.9973,1487.18
